Index,Name,Full_Name,Intensity,Space,Hemi
635,7Networks_RH_SomMot_54,7Networks_RH_SomMot_54,635,MNI,R
636,7Networks_RH_SomMot_55,7Networks_RH_SomMot_55,636,MNI,R
637,7Networks_RH_SomMot_56,7Networks_RH_SomMot_56,637,MNI,R
638,7Networks_RH_SomMot_57,7Networks_RH_SomMot_57,638,MNI,R
639,7Networks_RH_SomMot_58,7Networks_RH_SomMot_58,639,MNI,R
640,7Networks_RH_SomMot_59,7Networks_RH_SomMot_59,640,MNI,R
641,7Networks_RH_SomMot_60,7Networks_RH_SomMot_60,641,MNI,R
642,7Networks_RH_SomMot_61,7Networks_RH_SomMot_61,642,MNI,R
643,7Networks_RH_SomMot_62,7Networks_RH_SomMot_62,643,MNI,R
644,7Networks_RH_SomMot_63,7Networks_RH_SomMot_63,644,MNI,R
645,7Networks_RH_SomMot_64,7Networks_RH_SomMot_64,645,MNI,R
646,7Networks_RH_SomMot_65,7Networks_RH_SomMot_65,646,MNI,R
647,7Networks_RH_SomMot_66,7Networks_RH_SomMot_66,647,MNI,R
648,7Networks_RH_SomMot_67,7Networks_RH_SomMot_67,648,MNI,R
649,7Networks_RH_SomMot_68,7Networks_RH_SomMot_68,649,MNI,R
650,7Networks_RH_SomMot_69,7Networks_RH_SomMot_69,650,MNI,R
651,7Networks_RH_SomMot_70,7Networks_RH_SomMot_70,651,MNI,R
652,7Networks_RH_SomMot_71,7Networks_RH_SomMot_71,652,MNI,R
653,7Networks_RH_SomMot_72,7Networks_RH_SomMot_72,653,MNI,R
654,7Networks_RH_SomMot_73,7Networks_RH_SomMot_73,654,MNI,R
655,7Networks_RH_SomMot_74,7Networks_RH_SomMot_74,655,MNI,R
656,7Networks_RH_SomMot_75,7Networks_RH_SomMot_75,656,MNI,R
657,7Networks_RH_SomMot_76,7Networks_RH_SomMot_76,657,MNI,R
658,7Networks_RH_SomMot_77,7Networks_RH_SomMot_77,658,MNI,R
659,7Networks_RH_SomMot_78,7Networks_RH_SomMot_78,659,MNI,R
660,7Networks_RH_SomMot_79,7Networks_RH_SomMot_79,660,MNI,R
661,7Networks_RH_SomMot_80,7Networks_RH_SomMot_80,661,MNI,R
662,7Networks_RH_SomMot_81,7Networks_RH_SomMot_81,662,MNI,R
663,7Networks_RH_SomMot_82,7Networks_RH_SomMot_82,663,MNI,R
664,7Networks_RH_SomMot_83,7Networks_RH_SomMot_83,664,MNI,R
665,7Networks_RH_SomMot_84,7Networks_RH_SomMot_84,665,MNI,R
666,7Networks_RH_SomMot_85,7Networks_RH_SomMot_85,666,MNI,R
667,7Networks_RH_SomMot_86,7Networks_RH_SomMot_86,667,MNI,R
668,7Networks_RH_SomMot_87,7Networks_RH_SomMot_87,668,MNI,R
669,7Networks_RH_SomMot_88,7Networks_RH_SomMot_88,669,MNI,R
670,7Networks_RH_SomMot_89,7Networks_RH_SomMot_89,670,MNI,R
671,7Networks_RH_SomMot_90,7Networks_RH_SomMot_90,671,MNI,R
672,7Networks_RH_SomMot_91,7Networks_RH_SomMot_91,672,MNI,R
673,7Networks_RH_SomMot_92,7Networks_RH_SomMot_92,673,MNI,R
674,7Networks_RH_SomMot_93,7Networks_RH_SomMot_93,674,MNI,R
675,7Networks_RH_SomMot_94,7Networks_RH_SomMot_94,675,MNI,R
676,7Networks_RH_SomMot_95,7Networks_RH_SomMot_95,676,MNI,R
677,7Networks_RH_SomMot_96,7Networks_RH_SomMot_96,677,MNI,R
678,7Networks_RH_SomMot_97,7Networks_RH_SomMot_97,678,MNI,R
679,7Networks_RH_SomMot_98,7Networks_RH_SomMot_98,679,MNI,R
680,7Networks_RH_SomMot_99,7Networks_RH_SomMot_99,680,MNI,R
681,7Networks_RH_SomMot_100,7Networks_RH_SomMot_100,681,MNI,R
682,7Networks_RH_SomMot_101,7Networks_RH_SomMot_101,682,MNI,R
683,7Networks_RH_SomMot_102,7Networks_RH_SomMot_102,683,MNI,R
684,7Networks_RH_SomMot_103,7Networks_RH_SomMot_103,684,MNI,R
685,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_1,685,MNI,R
686,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_2,686,MNI,R
687,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_3,687,MNI,R
688,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_4,688,MNI,R
689,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_Post_5,689,MNI,R
690,7Networks_RH_DorsAttn_Post_6,7Networks_RH_DorsAttn_Post_6,690,MNI,R
691,7Networks_RH_DorsAttn_Post_7,7Networks_RH_DorsAttn_Post_7,691,MNI,R
692,7Networks_RH_DorsAttn_Post_8,7Networks_RH_DorsAttn_Post_8,692,MNI,R
693,7Networks_RH_DorsAttn_Post_9,7Networks_RH_DorsAttn_Post_9,693,MNI,R
694,7Networks_RH_DorsAttn_Post_10,7Networks_RH_DorsAttn_Post_10,694,MNI,R
695,7Networks_RH_DorsAttn_Post_11,7Networks_RH_DorsAttn_Post_11,695,MNI,R
696,7Networks_RH_DorsAttn_Post_12,7Networks_RH_DorsAttn_Post_12,696,MNI,R
697,7Networks_RH_DorsAttn_Post_13,7Networks_RH_DorsAttn_Post_13,697,MNI,R
698,7Networks_RH_DorsAttn_Post_14,7Networks_RH_DorsAttn_Post_14,698,MNI,R
699,7Networks_RH_DorsAttn_Post_15,7Networks_RH_DorsAttn_Post_15,699,MNI,R
700,7Networks_RH_DorsAttn_Post_16,7Networks_RH_DorsAttn_Post_16,700,MNI,R
701,7Networks_RH_DorsAttn_Post_17,7Networks_RH_DorsAttn_Post_17,701,MNI,R
702,7Networks_RH_DorsAttn_Post_18,7Networks_RH_DorsAttn_Post_18,702,MNI,R
703,7Networks_RH_DorsAttn_Post_19,7Networks_RH_DorsAttn_Post_19,703,MNI,R
704,7Networks_RH_DorsAttn_Post_20,7Networks_RH_DorsAttn_Post_20,704,MNI,R
705,7Networks_RH_DorsAttn_Post_21,7Networks_RH_DorsAttn_Post_21,705,MNI,R
706,7Networks_RH_DorsAttn_Post_22,7Networks_RH_DorsAttn_Post_22,706,MNI,R
707,7Networks_RH_DorsAttn_Post_23,7Networks_RH_DorsAttn_Post_23,707,MNI,R
708,7Networks_RH_DorsAttn_Post_24,7Networks_RH_DorsAttn_Post_24,708,MNI,R
709,7Networks_RH_DorsAttn_Post_25,7Networks_RH_DorsAttn_Post_25,709,MNI,R
710,7Networks_RH_DorsAttn_Post_26,7Networks_RH_DorsAttn_Post_26,710,MNI,R
711,7Networks_RH_DorsAttn_Post_27,7Networks_RH_DorsAttn_Post_27,711,MNI,R
712,7Networks_RH_DorsAttn_Post_28,7Networks_RH_DorsAttn_Post_28,712,MNI,R
713,7Networks_RH_DorsAttn_Post_29,7Networks_RH_DorsAttn_Post_29,713,MNI,R
714,7Networks_RH_DorsAttn_Post_30,7Networks_RH_DorsAttn_Post_30,714,MNI,R
715,7Networks_RH_DorsAttn_Post_31,7Networks_RH_DorsAttn_Post_31,715,MNI,R
716,7Networks_RH_DorsAttn_Post_32,7Networks_RH_DorsAttn_Post_32,716,MNI,R
717,7Networks_RH_DorsAttn_Post_33,7Networks_RH_DorsAttn_Post_33,717,MNI,R
718,7Networks_RH_DorsAttn_Post_34,7Networks_RH_DorsAttn_Post_34,718,MNI,R
719,7Networks_RH_DorsAttn_Post_35,7Networks_RH_DorsAttn_Post_35,719,MNI,R
720,7Networks_RH_DorsAttn_Post_36,7Networks_RH_DorsAttn_Post_36,720,MNI,R
721,7Networks_RH_DorsAttn_Post_37,7Networks_RH_DorsAttn_Post_37,721,MNI,R
722,7Networks_RH_DorsAttn_Post_38,7Networks_RH_DorsAttn_Post_38,722,MNI,R
723,7Networks_RH_DorsAttn_Post_39,7Networks_RH_DorsAttn_Post_39,723,MNI,R
724,7Networks_RH_DorsAttn_Post_40,7Networks_RH_DorsAttn_Post_40,724,MNI,R
725,7Networks_RH_DorsAttn_Post_41,7Networks_RH_DorsAttn_Post_41,725,MNI,R
726,7Networks_RH_DorsAttn_Post_42,7Networks_RH_DorsAttn_Post_42,726,MNI,R
727,7Networks_RH_DorsAttn_Post_43,7Networks_RH_DorsAttn_Post_43,727,MNI,R
728,7Networks_RH_DorsAttn_Post_44,7Networks_RH_DorsAttn_Post_44,728,MNI,R
729,7Networks_RH_DorsAttn_Post_45,7Networks_RH_DorsAttn_Post_45,729,MNI,R
730,7Networks_RH_DorsAttn_Post_46,7Networks_RH_DorsAttn_Post_46,730,MNI,R
731,7Networks_RH_DorsAttn_Post_47,7Networks_RH_DorsAttn_Post_47,731,MNI,R
732,7Networks_RH_DorsAttn_Post_48,7Networks_RH_DorsAttn_Post_48,732,MNI,R
733,7Networks_RH_DorsAttn_Post_49,7Networks_RH_DorsAttn_Post_49,733,MNI,R
734,7Networks_RH_DorsAttn_Post_50,7Networks_RH_DorsAttn_Post_50,734,MNI,R
735,7Networks_RH_DorsAttn_Post_51,7Networks_RH_DorsAttn_Post_51,735,MNI,R
736,7Networks_RH_DorsAttn_Post_52,7Networks_RH_DorsAttn_Post_52,736,MNI,R
737,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_DorsAttn_FEF_1,737,MNI,R
738,7Networks_RH_DorsAttn_FEF_2,7Networks_RH_DorsAttn_FEF_2,738,MNI,R
739,7Networks_RH_DorsAttn_FEF_3,7Networks_RH_DorsAttn_FEF_3,739,MNI,R
740,7Networks_RH_DorsAttn_FEF_4,7Networks_RH_DorsAttn_FEF_4,740,MNI,R
741,7Networks_RH_DorsAttn_FEF_5,7Networks_RH_DorsAttn_FEF_5,741,MNI,R
742,7Networks_RH_DorsAttn_FEF_6,7Networks_RH_DorsAttn_FEF_6,742,MNI,R
743,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_DorsAttn_PrCv_1,743,MNI,R
744,7Networks_RH_DorsAttn_PrCv_2,7Networks_RH_DorsAttn_PrCv_2,744,MNI,R
745,7Networks_RH_DorsAttn_PrCv_3,7Networks_RH_DorsAttn_PrCv_3,745,MNI,R
746,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_1,746,MNI,R
747,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_TempOccPar_2,747,MNI,R
748,7Networks_RH_SalVentAttn_TempOccPar_3,7Networks_RH_SalVentAttn_TempOccPar_3,748,MNI,R
749,7Networks_RH_SalVentAttn_TempOccPar_4,7Networks_RH_SalVentAttn_TempOccPar_4,749,MNI,R
750,7Networks_RH_SalVentAttn_TempOccPar_5,7Networks_RH_SalVentAttn_TempOccPar_5,750,MNI,R
751,7Networks_RH_SalVentAttn_TempOccPar_6,7Networks_RH_SalVentAttn_TempOccPar_6,751,MNI,R
752,7Networks_RH_SalVentAttn_TempOccPar_7,7Networks_RH_SalVentAttn_TempOccPar_7,752,MNI,R
753,7Networks_RH_SalVentAttn_TempOccPar_8,7Networks_RH_SalVentAttn_TempOccPar_8,753,MNI,R
754,7Networks_RH_SalVentAttn_TempOccPar_9,7Networks_RH_SalVentAttn_TempOccPar_9,754,MNI,R
755,7Networks_RH_SalVentAttn_TempOccPar_10,7Networks_RH_SalVentAttn_TempOccPar_10,755,MNI,R
756,7Networks_RH_SalVentAttn_TempOccPar_11,7Networks_RH_SalVentAttn_TempOccPar_11,756,MNI,R
757,7Networks_RH_SalVentAttn_TempOccPar_12,7Networks_RH_SalVentAttn_TempOccPar_12,757,MNI,R
758,7Networks_RH_SalVentAttn_TempOccPar_13,7Networks_RH_SalVentAttn_TempOccPar_13,758,MNI,R
759,7Networks_RH_SalVentAttn_TempOccPar_14,7Networks_RH_SalVentAttn_TempOccPar_14,759,MNI,R
760,7Networks_RH_SalVentAttn_TempOccPar_15,7Networks_RH_SalVentAttn_TempOccPar_15,760,MNI,R
761,7Networks_RH_SalVentAttn_TempOccPar_16,7Networks_RH_SalVentAttn_TempOccPar_16,761,MNI,R
762,7Networks_RH_SalVentAttn_TempOccPar_17,7Networks_RH_SalVentAttn_TempOccPar_17,762,MNI,R
763,7Networks_RH_SalVentAttn_TempOccPar_18,7Networks_RH_SalVentAttn_TempOccPar_18,763,MNI,R
764,7Networks_RH_SalVentAttn_PrC_1,7Networks_RH_SalVentAttn_PrC_1,764,MNI,R
765,7Networks_RH_SalVentAttn_PrC_2,7Networks_RH_SalVentAttn_PrC_2,765,MNI,R
766,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_FrOperIns_1,766,MNI,R
767,7Networks_RH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_2,767,MNI,R
768,7Networks_RH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_3,768,MNI,R
769,7Networks_RH_SalVentAttn_FrOperIns_4,7Networks_RH_SalVentAttn_FrOperIns_4,769,MNI,R
770,7Networks_RH_SalVentAttn_FrOperIns_5,7Networks_RH_SalVentAttn_FrOperIns_5,770,MNI,R
771,7Networks_RH_SalVentAttn_FrOperIns_6,7Networks_RH_SalVentAttn_FrOperIns_6,771,MNI,R
772,7Networks_RH_SalVentAttn_FrOperIns_7,7Networks_RH_SalVentAttn_FrOperIns_7,772,MNI,R
773,7Networks_RH_SalVentAttn_FrOperIns_8,7Networks_RH_SalVentAttn_FrOperIns_8,773,MNI,R
774,7Networks_RH_SalVentAttn_FrOperIns_9,7Networks_RH_SalVentAttn_FrOperIns_9,774,MNI,R
775,7Networks_RH_SalVentAttn_FrOperIns_10,7Networks_RH_SalVentAttn_FrOperIns_10,775,MNI,R
776,7Networks_RH_SalVentAttn_FrOperIns_11,7Networks_RH_SalVentAttn_FrOperIns_11,776,MNI,R
777,7Networks_RH_SalVentAttn_FrOperIns_12,7Networks_RH_SalVentAttn_FrOperIns_12,777,MNI,R
778,7Networks_RH_SalVentAttn_FrOperIns_13,7Networks_RH_SalVentAttn_FrOperIns_13,778,MNI,R
779,7Networks_RH_SalVentAttn_FrOperIns_14,7Networks_RH_SalVentAttn_FrOperIns_14,779,MNI,R
780,7Networks_RH_SalVentAttn_FrOperIns_15,7Networks_RH_SalVentAttn_FrOperIns_15,780,MNI,R
781,7Networks_RH_SalVentAttn_FrOperIns_16,7Networks_RH_SalVentAttn_FrOperIns_16,781,MNI,R
782,7Networks_RH_SalVentAttn_FrOperIns_17,7Networks_RH_SalVentAttn_FrOperIns_17,782,MNI,R
783,7Networks_RH_SalVentAttn_FrOperIns_18,7Networks_RH_SalVentAttn_FrOperIns_18,783,MNI,R
784,7Networks_RH_SalVentAttn_FrOperIns_19,7Networks_RH_SalVentAttn_FrOperIns_19,784,MNI,R
785,7Networks_RH_SalVentAttn_FrOperIns_20,7Networks_RH_SalVentAttn_FrOperIns_20,785,MNI,R
786,7Networks_RH_SalVentAttn_FrOperIns_21,7Networks_RH_SalVentAttn_FrOperIns_21,786,MNI,R
787,7Networks_RH_SalVentAttn_FrOperIns_22,7Networks_RH_SalVentAttn_FrOperIns_22,787,MNI,R
788,7Networks_RH_SalVentAttn_FrOperIns_23,7Networks_RH_SalVentAttn_FrOperIns_23,788,MNI,R
789,7Networks_RH_SalVentAttn_FrOperIns_24,7Networks_RH_SalVentAttn_FrOperIns_24,789,MNI,R
790,7Networks_RH_SalVentAttn_PFCl_1,7Networks_RH_SalVentAttn_PFCl_1,790,MNI,R
791,7Networks_RH_SalVentAttn_PFCl_2,7Networks_RH_SalVentAttn_PFCl_2,791,MNI,R
792,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_1,792,MNI,R
793,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_SalVentAttn_Med_2,793,MNI,R
794,7Networks_RH_SalVentAttn_Med_3,7Networks_RH_SalVentAttn_Med_3,794,MNI,R
795,7Networks_RH_SalVentAttn_Med_4,7Networks_RH_SalVentAttn_Med_4,795,MNI,R
796,7Networks_RH_SalVentAttn_Med_5,7Networks_RH_SalVentAttn_Med_5,796,MNI,R
797,7Networks_RH_SalVentAttn_Med_6,7Networks_RH_SalVentAttn_Med_6,797,MNI,R
798,7Networks_RH_SalVentAttn_Med_7,7Networks_RH_SalVentAttn_Med_7,798,MNI,R
799,7Networks_RH_SalVentAttn_Med_8,7Networks_RH_SalVentAttn_Med_8,799,MNI,R
800,7Networks_RH_SalVentAttn_Med_9,7Networks_RH_SalVentAttn_Med_9,800,MNI,R
801,7Networks_RH_SalVentAttn_Med_10,7Networks_RH_SalVentAttn_Med_10,801,MNI,R
802,7Networks_RH_SalVentAttn_Med_11,7Networks_RH_SalVentAttn_Med_11,802,MNI,R
803,7Networks_RH_SalVentAttn_Med_12,7Networks_RH_SalVentAttn_Med_12,803,MNI,R
804,7Networks_RH_SalVentAttn_Med_13,7Networks_RH_SalVentAttn_Med_13,804,MNI,R
805,7Networks_RH_SalVentAttn_Med_14,7Networks_RH_SalVentAttn_Med_14,805,MNI,R
806,7Networks_RH_SalVentAttn_Med_15,7Networks_RH_SalVentAttn_Med_15,806,MNI,R
807,7Networks_RH_SalVentAttn_Med_16,7Networks_RH_SalVentAttn_Med_16,807,MNI,R
808,7Networks_RH_SalVentAttn_Med_17,7Networks_RH_SalVentAttn_Med_17,808,MNI,R
809,7Networks_RH_SalVentAttn_Med_18,7Networks_RH_SalVentAttn_Med_18,809,MNI,R
810,7Networks_RH_SalVentAttn_Med_19,7Networks_RH_SalVentAttn_Med_19,810,MNI,R
811,7Networks_RH_SalVentAttn_Med_20,7Networks_RH_SalVentAttn_Med_20,811,MNI,R
812,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_OFC_1,812,MNI,R
813,7Networks_RH_Limbic_OFC_2,7Networks_RH_Limbic_OFC_2,813,MNI,R
814,7Networks_RH_Limbic_OFC_3,7Networks_RH_Limbic_OFC_3,814,MNI,R
815,7Networks_RH_Limbic_OFC_4,7Networks_RH_Limbic_OFC_4,815,MNI,R
816,7Networks_RH_Limbic_OFC_5,7Networks_RH_Limbic_OFC_5,816,MNI,R
817,7Networks_RH_Limbic_OFC_6,7Networks_RH_Limbic_OFC_6,817,MNI,R
818,7Networks_RH_Limbic_OFC_7,7Networks_RH_Limbic_OFC_7,818,MNI,R
819,7Networks_RH_Limbic_OFC_8,7Networks_RH_Limbic_OFC_8,819,MNI,R
820,7Networks_RH_Limbic_OFC_9,7Networks_RH_Limbic_OFC_9,820,MNI,R
821,7Networks_RH_Limbic_OFC_10,7Networks_RH_Limbic_OFC_10,821,MNI,R
822,7Networks_RH_Limbic_OFC_11,7Networks_RH_Limbic_OFC_11,822,MNI,R
823,7Networks_RH_Limbic_OFC_12,7Networks_RH_Limbic_OFC_12,823,MNI,R
824,7Networks_RH_Limbic_OFC_13,7Networks_RH_Limbic_OFC_13,824,MNI,R
825,7Networks_RH_Limbic_OFC_14,7Networks_RH_Limbic_OFC_14,825,MNI,R
826,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Limbic_TempPole_1,826,MNI,R
827,7Networks_RH_Limbic_TempPole_2,7Networks_RH_Limbic_TempPole_2,827,MNI,R
828,7Networks_RH_Limbic_TempPole_3,7Networks_RH_Limbic_TempPole_3,828,MNI,R
829,7Networks_RH_Limbic_TempPole_4,7Networks_RH_Limbic_TempPole_4,829,MNI,R
830,7Networks_RH_Limbic_TempPole_5,7Networks_RH_Limbic_TempPole_5,830,MNI,R
831,7Networks_RH_Limbic_TempPole_6,7Networks_RH_Limbic_TempPole_6,831,MNI,R
832,7Networks_RH_Limbic_TempPole_7,7Networks_RH_Limbic_TempPole_7,832,MNI,R
833,7Networks_RH_Limbic_TempPole_8,7Networks_RH_Limbic_TempPole_8,833,MNI,R
834,7Networks_RH_Limbic_TempPole_9,7Networks_RH_Limbic_TempPole_9,834,MNI,R
835,7Networks_RH_Limbic_TempPole_10,7Networks_RH_Limbic_TempPole_10,835,MNI,R
836,7Networks_RH_Limbic_TempPole_11,7Networks_RH_Limbic_TempPole_11,836,MNI,R
837,7Networks_RH_Limbic_TempPole_12,7Networks_RH_Limbic_TempPole_12,837,MNI,R
838,7Networks_RH_Limbic_TempPole_13,7Networks_RH_Limbic_TempPole_13,838,MNI,R
839,7Networks_RH_Limbic_TempPole_14,7Networks_RH_Limbic_TempPole_14,839,MNI,R
840,7Networks_RH_Limbic_TempPole_15,7Networks_RH_Limbic_TempPole_15,840,MNI,R
841,7Networks_RH_Limbic_TempPole_16,7Networks_RH_Limbic_TempPole_16,841,MNI,R
842,7Networks_RH_Limbic_TempPole_17,7Networks_RH_Limbic_TempPole_17,842,MNI,R
843,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_1,843,MNI,R
844,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_Par_2,844,MNI,R
845,7Networks_RH_Cont_Par_3,7Networks_RH_Cont_Par_3,845,MNI,R
846,7Networks_RH_Cont_Par_4,7Networks_RH_Cont_Par_4,846,MNI,R
847,7Networks_RH_Cont_Par_5,7Networks_RH_Cont_Par_5,847,MNI,R
848,7Networks_RH_Cont_Par_6,7Networks_RH_Cont_Par_6,848,MNI,R
849,7Networks_RH_Cont_Par_7,7Networks_RH_Cont_Par_7,849,MNI,R
850,7Networks_RH_Cont_Par_8,7Networks_RH_Cont_Par_8,850,MNI,R
851,7Networks_RH_Cont_Par_9,7Networks_RH_Cont_Par_9,851,MNI,R
852,7Networks_RH_Cont_Par_10,7Networks_RH_Cont_Par_10,852,MNI,R
853,7Networks_RH_Cont_Par_11,7Networks_RH_Cont_Par_11,853,MNI,R
854,7Networks_RH_Cont_Par_12,7Networks_RH_Cont_Par_12,854,MNI,R
855,7Networks_RH_Cont_Par_13,7Networks_RH_Cont_Par_13,855,MNI,R
856,7Networks_RH_Cont_Par_14,7Networks_RH_Cont_Par_14,856,MNI,R
857,7Networks_RH_Cont_Par_15,7Networks_RH_Cont_Par_15,857,MNI,R
858,7Networks_RH_Cont_Par_16,7Networks_RH_Cont_Par_16,858,MNI,R
859,7Networks_RH_Cont_Par_17,7Networks_RH_Cont_Par_17,859,MNI,R
860,7Networks_RH_Cont_Temp_1,7Networks_RH_Cont_Temp_1,860,MNI,R
861,7Networks_RH_Cont_Temp_2,7Networks_RH_Cont_Temp_2,861,MNI,R
862,7Networks_RH_Cont_Temp_3,7Networks_RH_Cont_Temp_3,862,MNI,R
863,7Networks_RH_Cont_Temp_4,7Networks_RH_Cont_Temp_4,863,MNI,R
864,7Networks_RH_Cont_PFCv_1,7Networks_RH_Cont_PFCv_1,864,MNI,R
865,7Networks_RH_Cont_PFCv_2,7Networks_RH_Cont_PFCv_2,865,MNI,R
866,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_1,866,MNI,R
867,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_2,867,MNI,R
868,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_3,868,MNI,R
869,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_PFCl_4,869,MNI,R
870,7Networks_RH_Cont_PFCl_5,7Networks_RH_Cont_PFCl_5,870,MNI,R
871,7Networks_RH_Cont_PFCl_6,7Networks_RH_Cont_PFCl_6,871,MNI,R
872,7Networks_RH_Cont_PFCl_7,7Networks_RH_Cont_PFCl_7,872,MNI,R
873,7Networks_RH_Cont_PFCl_8,7Networks_RH_Cont_PFCl_8,873,MNI,R
874,7Networks_RH_Cont_PFCl_9,7Networks_RH_Cont_PFCl_9,874,MNI,R
875,7Networks_RH_Cont_PFCl_10,7Networks_RH_Cont_PFCl_10,875,MNI,R
876,7Networks_RH_Cont_PFCl_11,7Networks_RH_Cont_PFCl_11,876,MNI,R
877,7Networks_RH_Cont_PFCl_12,7Networks_RH_Cont_PFCl_12,877,MNI,R
878,7Networks_RH_Cont_PFCl_13,7Networks_RH_Cont_PFCl_13,878,MNI,R
879,7Networks_RH_Cont_PFCl_14,7Networks_RH_Cont_PFCl_14,879,MNI,R
880,7Networks_RH_Cont_PFCl_15,7Networks_RH_Cont_PFCl_15,880,MNI,R
881,7Networks_RH_Cont_PFCl_16,7Networks_RH_Cont_PFCl_16,881,MNI,R
882,7Networks_RH_Cont_PFCl_17,7Networks_RH_Cont_PFCl_17,882,MNI,R
883,7Networks_RH_Cont_PFCl_18,7Networks_RH_Cont_PFCl_18,883,MNI,R
884,7Networks_RH_Cont_PFCl_19,7Networks_RH_Cont_PFCl_19,884,MNI,R
885,7Networks_RH_Cont_PFCl_20,7Networks_RH_Cont_PFCl_20,885,MNI,R
886,7Networks_RH_Cont_PFCl_21,7Networks_RH_Cont_PFCl_21,886,MNI,R
887,7Networks_RH_Cont_PFCl_22,7Networks_RH_Cont_PFCl_22,887,MNI,R
888,7Networks_RH_Cont_PFCl_23,7Networks_RH_Cont_PFCl_23,888,MNI,R
889,7Networks_RH_Cont_PFCl_24,7Networks_RH_Cont_PFCl_24,889,MNI,R
890,7Networks_RH_Cont_PFCl_25,7Networks_RH_Cont_PFCl_25,890,MNI,R
891,7Networks_RH_Cont_PFCl_26,7Networks_RH_Cont_PFCl_26,891,MNI,R
892,7Networks_RH_Cont_PFCl_27,7Networks_RH_Cont_PFCl_27,892,MNI,R
893,7Networks_RH_Cont_PFCl_28,7Networks_RH_Cont_PFCl_28,893,MNI,R
894,7Networks_RH_Cont_PFCl_29,7Networks_RH_Cont_PFCl_29,894,MNI,R
895,7Networks_RH_Cont_PFCl_30,7Networks_RH_Cont_PFCl_30,895,MNI,R
896,7Networks_RH_Cont_PFCl_31,7Networks_RH_Cont_PFCl_31,896,MNI,R
897,7Networks_RH_Cont_PFCl_32,7Networks_RH_Cont_PFCl_32,897,MNI,R
898,7Networks_RH_Cont_PFCl_33,7Networks_RH_Cont_PFCl_33,898,MNI,R
899,7Networks_RH_Cont_PFCl_34,7Networks_RH_Cont_PFCl_34,899,MNI,R
900,7Networks_RH_Cont_pCun_1,7Networks_RH_Cont_pCun_1,900,MNI,R
901,7Networks_RH_Cont_pCun_3,7Networks_RH_Cont_pCun_3,901,MNI,R
902,7Networks_RH_Cont_pCun_5,7Networks_RH_Cont_pCun_5,902,MNI,R
903,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_Cing_1,903,MNI,R
904,7Networks_RH_Cont_Cing_2,7Networks_RH_Cont_Cing_2,904,MNI,R
905,7Networks_RH_Cont_Cing_3,7Networks_RH_Cont_Cing_3,905,MNI,R
906,7Networks_RH_Cont_Cing_4,7Networks_RH_Cont_Cing_4,906,MNI,R
907,7Networks_RH_Cont_Cing_5,7Networks_RH_Cont_Cing_5,907,MNI,R
908,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_PFCmp_1,908,MNI,R
909,7Networks_RH_Cont_PFCmp_2,7Networks_RH_Cont_PFCmp_2,909,MNI,R
910,7Networks_RH_Cont_PFCmp_3,7Networks_RH_Cont_PFCmp_3,910,MNI,R
911,7Networks_RH_Cont_PFCmp_4,7Networks_RH_Cont_PFCmp_4,911,MNI,R
912,7Networks_RH_Cont_PFCmp_5,7Networks_RH_Cont_PFCmp_5,912,MNI,R
913,7Networks_RH_Default_Par_1,7Networks_RH_Default_Par_1,913,MNI,R
914,7Networks_RH_Default_Par_2,7Networks_RH_Default_Par_2,914,MNI,R
915,7Networks_RH_Default_Par_3,7Networks_RH_Default_Par_3,915,MNI,R
916,7Networks_RH_Default_Par_4,7Networks_RH_Default_Par_4,916,MNI,R
917,7Networks_RH_Default_Par_5,7Networks_RH_Default_Par_5,917,MNI,R
918,7Networks_RH_Default_Par_6,7Networks_RH_Default_Par_6,918,MNI,R
919,7Networks_RH_Default_Par_7,7Networks_RH_Default_Par_7,919,MNI,R
